"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	Count
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2014"	"2014"	"Female"	"F"	73
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2014"	"2014"	"Male"	"M"	82
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2015"	"2015"	"Female"	"F"	80
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2015"	"2015"	"Male"	"M"	82
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2016"	"2016"	"Female"	"F"	74
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2016"	"2016"	"Male"	"M"	71
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2017"	"2017"	"Female"	"F"	92
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2017"	"2017"	"Male"	"M"	77
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2018"	"2018"	"Female"	"F"	66
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2018"	"2018"	"Male"	"M"	70
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2014"	"2014"	"Female"	"F"	27
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2014"	"2014"	"Male"	"M"	48
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2015"	"2015"	"Female"	"F"	40
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2015"	"2015"	"Male"	"M"	39
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2016"	"2016"	"Female"	"F"	37
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2016"	"2016"	"Male"	"M"	30
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2017"	"2017"	"Female"	"F"	30
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2017"	"2017"	"Male"	"M"	34
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2018"	"2018"	"Female"	"F"	40
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2018"	"2018"	"Male"	"M"	30
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2014"	"2014"	"Female"	"F"	55
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2014"	"2014"	"Male"	"M"	45
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2015"	"2015"	"Female"	"F"	58
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2015"	"2015"	"Male"	"M"	37
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2016"	"2016"	"Female"	"F"	41
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2016"	"2016"	"Male"	"M"	43
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2017"	"2017"	"Female"	"F"	43
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2017"	"2017"	"Male"	"M"	44
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2018"	"2018"	"Female"	"F"	53
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2018"	"2018"	"Male"	"M"	42
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2014"	"2014"	"Female"	"F"	32
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2014"	"2014"	"Male"	"M"	28
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2015"	"2015"	"Female"	"F"	39
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2015"	"2015"	"Male"	"M"	37
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2016"	"2016"	"Female"	"F"	42
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2016"	"2016"	"Male"	"M"	38
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2017"	"2017"	"Female"	"F"	22
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2017"	"2017"	"Male"	"M"	25
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	32
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	22
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2014"	"2014"	"Female"	"F"	25
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2015"	"2015"	"Female"	"F"	16
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	20
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	17
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2014"	"2014"	"Female"	"F"	31
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2014"	"2014"	"Male"	"M"	36
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2015"	"2015"	"Female"	"F"	37
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2015"	"2015"	"Male"	"M"	28
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2016"	"2016"	"Female"	"F"	34
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2016"	"2016"	"Male"	"M"	30
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	27
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	23
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2018"	"2018"	"Female"	"F"	25
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2018"	"2018"	"Male"	"M"	20
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2014"	"2014"	"Female"	"F"	19
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2014"	"2014"	"Male"	"M"	25
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2015"	"2015"	"Female"	"F"	18
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2016"	"2016"	"Male"	"M"	18
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	18
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	26
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	29
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2014"	"2014"	"Female"	"F"	20
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2014"	"2014"	"Male"	"M"	24
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2015"	"2015"	"Male"	"M"	22
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2016"	"2016"	"Female"	"F"	23
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2016"	"2016"	"Male"	"M"	19
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2017"	"2017"	"Female"	"F"	26
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2017"	"2017"	"Male"	"M"	21
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	20
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2014"	"2014"	"Female"	"F"	24
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2014"	"2014"	"Male"	"M"	26
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2015"	"2015"	"Female"	"F"	28
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2015"	"2015"	"Male"	"M"	25
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2016"	"2016"	"Female"	"F"	33
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2017"	"2017"	"Female"	"F"	22
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2017"	"2017"	"Male"	"M"	18
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2018"	"2018"	"Female"	"F"	16
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2018"	"2018"	"Male"	"M"	21
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2014"	"2014"	"Female"	"F"	48
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2014"	"2014"	"Male"	"M"	42
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	52
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	39
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	38
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	46
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	40
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	40
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	35
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	32
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2014"	"2014"	"Male"	"M"	16
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2015"	"2015"	"Female"	"F"	18
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2015"	"2015"	"Male"	"M"	18
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2016"	"2016"	"Female"	"F"	24
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2016"	"2016"	"Male"	"M"	22
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2017"	"2017"	"Female"	"F"	19
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2018"	"2018"	"Female"	"F"	21
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2015"	"2015"	"Male"	"M"	18
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2016"	"2016"	"Male"	"M"	22
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2017"	"2017"	"Female"	"F"	17
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2018"	"2018"	"Female"	"F"	17
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2014"	"2014"	"Female"	"F"	24
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2014"	"2014"	"Male"	"M"	32
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2015"	"2015"	"Female"	"F"	22
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2015"	"2015"	"Male"	"M"	28
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2016"	"2016"	"Male"	"M"	17
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2017"	"2017"	"Female"	"F"	17
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2017"	"2017"	"Male"	"M"	22
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2018"	"2018"	"Female"	"F"	21
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2018"	"2018"	"Male"	"M"	22
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2015"	"2015"	"Female"	"F"	0
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2016"	"2016"	"Female"	"F"	0
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2018"	"2018"	"Female"	"F"	Missing
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2018"	"2018"	"Male"	"M"	Missing
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2014"	"2014"	"Female"	"F"	40
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2014"	"2014"	"Male"	"M"	35
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2015"	"2015"	"Female"	"F"	27
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2015"	"2015"	"Male"	"M"	29
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2016"	"2016"	"Female"	"F"	39
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2016"	"2016"	"Male"	"M"	23
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2017"	"2017"	"Female"	"F"	36
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2017"	"2017"	"Male"	"M"	22
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	31
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	27
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2015"	"2015"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2015"	"2015"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2014"	"2014"	"Female"	"F"	79
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2014"	"2014"	"Male"	"M"	74
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2015"	"2015"	"Female"	"F"	80
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2015"	"2015"	"Male"	"M"	80
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2016"	"2016"	"Female"	"F"	95
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2016"	"2016"	"Male"	"M"	79
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2017"	"2017"	"Female"	"F"	93
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2017"	"2017"	"Male"	"M"	68
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2018"	"2018"	"Female"	"F"	89
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2018"	"2018"	"Male"	"M"	67
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2014"	"2014"	"Female"	"F"	53
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2014"	"2014"	"Male"	"M"	53
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2015"	"2015"	"Female"	"F"	58
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2015"	"2015"	"Male"	"M"	50
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2016"	"2016"	"Female"	"F"	56
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2016"	"2016"	"Male"	"M"	53
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	32
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	45
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2018"	"2018"	"Female"	"F"	47
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2018"	"2018"	"Male"	"M"	34
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2014"	"2014"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2014"	"2014"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2015"	"2015"	"Female"	"F"	0
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2015"	"2015"	"Male"	"M"	0
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2016"	"2016"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2016"	"2016"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	Suppressed
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	Suppressed
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	0
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2014"	"2014"	"Female"	"F"	63
