"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	Count
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	49
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	40
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2018"	"2018"	"Female"	"F"	40
	"Lung and Bronchus"	"22030"	"District of Columbia"	"11"	"2018"	"2018"	"Male"	"M"	52
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2014"	"2014"	"Female"	"F"	2162
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2014"	"2014"	"Male"	"M"	2549
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2015"	"2015"	"Female"	"F"	2160
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2015"	"2015"	"Male"	"M"	2492
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2016"	"2016"	"Female"	"F"	2295
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2016"	"2016"	"Male"	"M"	2483
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2017"	"2017"	"Female"	"F"	2220
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2017"	"2017"	"Male"	"M"	2488
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2018"	"2018"	"Female"	"F"	2185
	"Lung and Bronchus"	"22030"	"Florida"	"12"	"2018"	"2018"	"Male"	"M"	2292
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2014"	"2014"	"Female"	"F"	942
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2014"	"2014"	"Male"	"M"	1248
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2015"	"2015"	"Female"	"F"	950
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2015"	"2015"	"Male"	"M"	1254
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2016"	"2016"	"Female"	"F"	963
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2016"	"2016"	"Male"	"M"	1210
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2017"	"2017"	"Female"	"F"	999
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2017"	"2017"	"Male"	"M"	1208
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2018"	"2018"	"Female"	"F"	988
	"Lung and Bronchus"	"22030"	"Georgia"	"13"	"2018"	"2018"	"Male"	"M"	1103
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2014"	"2014"	"Female"	"F"	89
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2014"	"2014"	"Male"	"M"	123
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2015"	"2015"	"Female"	"F"	104
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2015"	"2015"	"Male"	"M"	119
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2016"	"2016"	"Female"	"F"	86
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2016"	"2016"	"Male"	"M"	116
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2017"	"2017"	"Female"	"F"	88
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2017"	"2017"	"Male"	"M"	125
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2018"	"2018"	"Female"	"F"	77
	"Lung and Bronchus"	"22030"	"Hawaii"	"15"	"2018"	"2018"	"Male"	"M"	105
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2014"	"2014"	"Female"	"F"	120
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2014"	"2014"	"Male"	"M"	124
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2015"	"2015"	"Female"	"F"	116
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2015"	"2015"	"Male"	"M"	118
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2016"	"2016"	"Female"	"F"	119
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2016"	"2016"	"Male"	"M"	111
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2017"	"2017"	"Female"	"F"	119
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2017"	"2017"	"Male"	"M"	92
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2018"	"2018"	"Female"	"F"	101
	"Lung and Bronchus"	"22030"	"Idaho"	"16"	"2018"	"2018"	"Male"	"M"	114
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2014"	"2014"	"Female"	"F"	1351
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2014"	"2014"	"Male"	"M"	1549
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2015"	"2015"	"Female"	"F"	1382
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2015"	"2015"	"Male"	"M"	1457
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2016"	"2016"	"Female"	"F"	1311
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2016"	"2016"	"Male"	"M"	1366
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2017"	"2017"	"Female"	"F"	1316
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2017"	"2017"	"Male"	"M"	1424
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2018"	"2018"	"Female"	"F"	1286
	"Lung and Bronchus"	"22030"	"Illinois"	"17"	"2018"	"2018"	"Male"	"M"	1312
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2014"	"2014"	"Female"	"F"	774
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2014"	"2014"	"Male"	"M"	974
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2015"	"2015"	"Female"	"F"	863
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2015"	"2015"	"Male"	"M"	1019
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2016"	"2016"	"Female"	"F"	851
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2016"	"2016"	"Male"	"M"	1000
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2017"	"2017"	"Female"	"F"	817
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2017"	"2017"	"Male"	"M"	903
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2018"	"2018"	"Female"	"F"	821
	"Lung and Bronchus"	"22030"	"Indiana"	"18"	"2018"	"2018"	"Male"	"M"	843
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2014"	"2014"	"Female"	"F"	314
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2014"	"2014"	"Male"	"M"	372
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2015"	"2015"	"Female"	"F"	343
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2015"	"2015"	"Male"	"M"	418
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2016"	"2016"	"Female"	"F"	350
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2016"	"2016"	"Male"	"M"	352
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2017"	"2017"	"Female"	"F"	335
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2017"	"2017"	"Male"	"M"	403
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2018"	"2018"	"Female"	"F"	353
	"Lung and Bronchus"	"22030"	"Iowa"	"19"	"2018"	"2018"	"Male"	"M"	357
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2014"	"2014"	"Female"	"F"	277
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2014"	"2014"	"Male"	"M"	326
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2015"	"2015"	"Female"	"F"	282
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2015"	"2015"	"Male"	"M"	268
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2016"	"2016"	"Female"	"F"	280
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2016"	"2016"	"Male"	"M"	277
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2017"	"2017"	"Female"	"F"	269
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2017"	"2017"	"Male"	"M"	288
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2018"	"2018"	"Female"	"F"	276
	"Lung and Bronchus"	"22030"	"Kansas"	"20"	"2018"	"2018"	"Male"	"M"	288
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2014"	"2014"	"Female"	"F"	781
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2014"	"2014"	"Male"	"M"	934
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2015"	"2015"	"Female"	"F"	781
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2015"	"2015"	"Male"	"M"	929
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2016"	"2016"	"Female"	"F"	745
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2016"	"2016"	"Male"	"M"	858
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2017"	"2017"	"Female"	"F"	844
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2017"	"2017"	"Male"	"M"	834
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2018"	"2018"	"Female"	"F"	805
	"Lung and Bronchus"	"22030"	"Kentucky"	"21"	"2018"	"2018"	"Male"	"M"	828
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2014"	"2014"	"Female"	"F"	526
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2014"	"2014"	"Male"	"M"	738
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2015"	"2015"	"Female"	"F"	525
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2015"	"2015"	"Male"	"M"	708
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2016"	"2016"	"Female"	"F"	533
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2016"	"2016"	"Male"	"M"	660
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2017"	"2017"	"Female"	"F"	559
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2017"	"2017"	"Male"	"M"	665
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2018"	"2018"	"Female"	"F"	513
	"Lung and Bronchus"	"22030"	"Louisiana"	"22"	"2018"	"2018"	"Male"	"M"	634
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2014"	"2014"	"Female"	"F"	197
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2014"	"2014"	"Male"	"M"	238
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2015"	"2015"	"Female"	"F"	181
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2015"	"2015"	"Male"	"M"	220
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2016"	"2016"	"Female"	"F"	218
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2016"	"2016"	"Male"	"M"	238
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2017"	"2017"	"Female"	"F"	204
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2017"	"2017"	"Male"	"M"	203
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2018"	"2018"	"Female"	"F"	228
	"Lung and Bronchus"	"22030"	"Maine"	"23"	"2018"	"2018"	"Male"	"M"	206
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2014"	"2014"	"Female"	"F"	590
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2014"	"2014"	"Male"	"M"	609
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2015"	"2015"	"Female"	"F"	566
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2015"	"2015"	"Male"	"M"	558
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2016"	"2016"	"Female"	"F"	571
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2016"	"2016"	"Male"	"M"	569
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2017"	"2017"	"Female"	"F"	667
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2017"	"2017"	"Male"	"M"	538
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2018"	"2018"	"Female"	"F"	574
	"Lung and Bronchus"	"22030"	"Maryland"	"24"	"2018"	"2018"	"Male"	"M"	543
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2014"	"2014"	"Female"	"F"	737
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2014"	"2014"	"Male"	"M"	685
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2015"	"2015"	"Female"	"F"	765
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2015"	"2015"	"Male"	"M"	699
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2016"	"2016"	"Female"	"F"	810
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2016"	"2016"	"Male"	"M"	710
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2017"	"2017"	"Female"	"F"	771
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2017"	"2017"	"Male"	"M"	701
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2018"	"2018"	"Female"	"F"	756
	"Lung and Bronchus"	"22030"	"Massachusetts"	"25"	"2018"	"2018"	"Male"	"M"	631
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2014"	"2014"	"Female"	"F"	1236
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2014"	"2014"	"Male"	"M"	1337
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	1241
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	1278
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	1273
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	1342
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2017"	"2017"	"Female"	"F"	1199
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2017"	"2017"	"Male"	"M"	1258
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2018"	"2018"	"Female"	"F"	1230
	"Lung and Bronchus"	"22030"	"Michigan"	"26"	"2018"	"2018"	"Male"	"M"	1262
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2014"	"2014"	"Female"	"F"	502
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2014"	"2014"	"Male"	"M"	505
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2015"	"2015"	"Female"	"F"	583
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2015"	"2015"	"Male"	"M"	581
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2016"	"2016"	"Female"	"F"	517
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2016"	"2016"	"Male"	"M"	524
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2017"	"2017"	"Female"	"F"	493
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2017"	"2017"	"Male"	"M"	542
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2018"	"2018"	"Female"	"F"	472
	"Lung and Bronchus"	"22030"	"Minnesota"	"27"	"2018"	"2018"	"Male"	"M"	460
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2014"	"2014"	"Female"	"F"	356
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2014"	"2014"	"Male"	"M"	561
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2015"	"2015"	"Female"	"F"	387
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2015"	"2015"	"Male"	"M"	496
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2016"	"2016"	"Female"	"F"	399
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2016"	"2016"	"Male"	"M"	534
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2017"	"2017"	"Female"	"F"	396
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2017"	"2017"	"Male"	"M"	481
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2018"	"2018"	"Female"	"F"	384
	"Lung and Bronchus"	"22030"	"Mississippi"	"28"	"2018"	"2018"	"Male"	"M"	497
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2014"	"2014"	"Female"	"F"	836
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2014"	"2014"	"Male"	"M"	879
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2015"	"2015"	"Female"	"F"	839
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2015"	"2015"	"Male"	"M"	918
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2016"	"2016"	"Female"	"F"	819
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2016"	"2016"	"Male"	"M"	798
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2017"	"2017"	"Female"	"F"	830
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2017"	"2017"	"Male"	"M"	908
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2018"	"2018"	"Female"	"F"	839
	"Lung and Bronchus"	"22030"	"Missouri"	"29"	"2018"	"2018"	"Male"	"M"	875
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2014"	"2014"	"Female"	"F"	89
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2014"	"2014"	"Male"	"M"	90
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2015"	"2015"	"Female"	"F"	101
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2015"	"2015"	"Male"	"M"	83
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2016"	"2016"	"Female"	"F"	125
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2016"	"2016"	"Male"	"M"	95
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2017"	"2017"	"Female"	"F"	93
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2017"	"2017"	"Male"	"M"	69
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2018"	"2018"	"Female"	"F"	83
	"Lung and Bronchus"	"22030"	"Montana"	"30"	"2018"	"2018"	"Male"	"M"	89
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2014"	"2014"	"Female"	"F"	172
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2014"	"2014"	"Male"	"M"	181
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2015"	"2015"	"Female"	"F"	181
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2015"	"2015"	"Male"	"M"	178
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2016"	"2016"	"Female"	"F"	183
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2016"	"2016"	"Male"	"M"	193
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2017"	"2017"	"Female"	"F"	173
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2017"	"2017"	"Male"	"M"	182
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2018"	"2018"	"Female"	"F"	168
	"Lung and Bronchus"	"22030"	"Nebraska"	"31"	"2018"	"2018"	"Male"	"M"	205
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2014"	"2014"	"Female"	"F"	242
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2014"	"2014"	"Male"	"M"	185
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2015"	"2015"	"Female"	"F"	216
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2015"	"2015"	"Male"	"M"	211
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2016"	"2016"	"Female"	"F"	203
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2016"	"2016"	"Male"	"M"	199
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2017"	"2017"	"Female"	"F"	224
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2017"	"2017"	"Male"	"M"	203
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2018"	"2018"	"Female"	"F"	Missing
	"Lung and Bronchus"	"22030"	"Nevada"	"32"	"2018"	"2018"	"Male"	"M"	Missing
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2014"	"2014"	"Female"	"F"	189
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2014"	"2014"	"Male"	"M"	148
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2015"	"2015"	"Female"	"F"	200
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2015"	"2015"	"Male"	"M"	179
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2016"	"2016"	"Female"	"F"	182
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2016"	"2016"	"Male"	"M"	156
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2017"	"2017"	"Female"	"F"	206
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2017"	"2017"	"Male"	"M"	163
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2018"	"2018"	"Female"	"F"	182
	"Lung and Bronchus"	"22030"	"New Hampshire"	"33"	"2018"	"2018"	"Male"	"M"	152
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2014"	"2014"	"Female"	"F"	868
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2014"	"2014"	"Male"	"M"	767
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2015"	"2015"	"Female"	"F"	831
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2015"	"2015"	"Male"	"M"	785
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2016"	"2016"	"Female"	"F"	835
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2016"	"2016"	"Male"	"M"	746
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2017"	"2017"	"Female"	"F"	764
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2017"	"2017"	"Male"	"M"	721
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2018"	"2018"	"Female"	"F"	805
	"Lung and Bronchus"	"22030"	"New Jersey"	"34"	"2018"	"2018"	"Male"	"M"	712
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2014"	"2014"	"Female"	"F"	106
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2014"	"2014"	"Male"	"M"	132
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2015"	"2015"	"Female"	"F"	128
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2015"	"2015"	"Male"	"M"	119
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2016"	"2016"	"Female"	"F"	116
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2016"	"2016"	"Male"	"M"	124
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2017"	"2017"	"Female"	"F"	121
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2017"	"2017"	"Male"	"M"	103
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2018"	"2018"	"Female"	"F"	127
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2018"	"2018"	"Male"	"M"	104
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2014"	"2014"	"Female"	"F"	2046
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2014"	"2014"	"Male"	"M"	2012
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2015"	"2015"	"Female"	"F"	2037
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2015"	"2015"	"Male"	"M"	1996
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2016"	"2016"	"Female"	"F"	2096
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2016"	"2016"	"Male"	"M"	2015
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2017"	"2017"	"Female"	"F"	2044
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2017"	"2017"	"Male"	"M"	2031
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2018"	"2018"	"Female"	"F"	2002
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2018"	"2018"	"Male"	"M"	1926
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2014"	"2014"	"Female"	"F"	1125
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2014"	"2014"	"Male"	"M"	1353
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2015"	"2015"	"Female"	"F"	1232
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2015"	"2015"	"Male"	"M"	1436
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2016"	"2016"	"Female"	"F"	1189
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2016"	"2016"	"Male"	"M"	1330
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2017"	"2017"	"Female"	"F"	1210
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2017"	"2017"	"Male"	"M"	1350
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2018"	"2018"	"Female"	"F"	1127
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2018"	"2018"	"Male"	"M"	1282
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2014"	"2014"	"Female"	"F"	73
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2014"	"2014"	"Male"	"M"	76
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2015"	"2015"	"Female"	"F"	53
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2015"	"2015"	"Male"	"M"	70
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2016"	"2016"	"Female"	"F"	66
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2016"	"2016"	"Male"	"M"	75
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2017"	"2017"	"Female"	"F"	59
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2017"	"2017"	"Male"	"M"	61
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2018"	"2018"	"Female"	"F"	75
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2018"	"2018"	"Male"	"M"	79
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2014"	"2014"	"Female"	"F"	1571
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2014"	"2014"	"Male"	"M"	1825
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2015"	"2015"	"Female"	"F"	1624
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2015"	"2015"	"Male"	"M"	1781
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2016"	"2016"	"Female"	"F"	1526
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2016"	"2016"	"Male"	"M"	1770
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2017"	"2017"	"Female"	"F"	1530
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2017"	"2017"	"Male"	"M"	1775
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2018"	"2018"	"Female"	"F"	1611
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2018"	"2018"	"Male"	"M"	1664
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2014"	"2014"	"Female"	"F"	435
